city,state_id,state_name,county_name,population,military,incorporated,timezone,zips,id
Browns,IL,Illinois,Edwards,129,FALSE,TRUE,America/Chicago,62818,1840010788
Dalzell,IL,Illinois,Bureau,674,FALSE,TRUE,America/Chicago,61362 61320,1840011571
Elsah,IL,Illinois,Jersey,630,FALSE,TRUE,America/Chicago,62028,1840012713
Sandwich,IL,Illinois,DeKalb,7387,FALSE,TRUE,America/Chicago,60548,1840009188
Warrenville,IL,Illinois,DuPage,13269,FALSE,TRUE,America/Chicago,60555,1840010164
Countryside,IL,Illinois,Cook,5964,FALSE,TRUE,America/Chicago,60525,1840007026
Downers Grove,IL,Illinois,DuPage,49540,FALSE,TRUE,America/Chicago,60515 60516,1840011404
Plano,IL,Illinois,Kendall,11588,FALSE,TRUE,America/Chicago,60545,1840009258
Kempton,IL,Illinois,Ford,213,FALSE,TRUE,America/Chicago,60946,1840011875
Oak Forest,IL,Illinois,Cook,27685,FALSE,TRUE,America/Chicago,60452,1840008132
North Pekin,IL,Illinois,Tazewell,1547,FALSE,TRUE,America/Chicago,61554,1840011992
Woodland,IL,Illinois,Iroquois,309,FALSE,TRUE,America/Chicago,60974 60953,1840011865
Auburn,IL,Illinois,Sangamon,4376,FALSE,TRUE,America/Chicago,62615,1840007301
Wyanet,IL,Illinois,Bureau,943,FALSE,TRUE,America/Chicago,61379,1840011580
Wheeling,IL,Illinois,Cook,38562,FALSE,TRUE,America/Chicago,60090 60078,1840011334
Thomson,IL,Illinois,Carroll,561,FALSE,TRUE,America/Chicago,61285,1840011242
Menominee,IL,Illinois,Jo Daviess,246,FALSE,TRUE,America/Chicago,61025,1840011106
Oak Grove,IL,Illinois,Rock Island,593,FALSE,TRUE,America/Chicago,61264,1840011445
Olmsted,IL,Illinois,Pulaski,298,FALSE,TRUE,America/Chicago,62970,1840013026
West City,IL,Illinois,Franklin,650,FALSE,TRUE,America/Chicago,62812,1840012958
Humboldt,IL,Illinois,Coles,424,FALSE,TRUE,America/Chicago,61931,1840012580
Hinckley,IL,Illinois,DeKalb,2048,FALSE,TRUE,America/Chicago,60520,1840011337
St. Francisville,IL,Illinois,Lawrence,643,FALSE,TRUE,America/Chicago,62460,1840009782
Odin,IL,Illinois,Marion,1032,FALSE,TRUE,America/Chicago,62870,1840012847
Chicago,IL,Illinois,Cook,8675982,FALSE,TRUE,America/Chicago,60018 60649 60641 60640 60643 60642 60645 60644 60647 60646 60616 60617 60614 60615 60612 60613 60610 60611 60618 60619 60827 60638 60639 60634 60636 60637 60630 60631 60632 60633 60605 60604 60607 60606 60601 60603 60602 60609 60608 60106 60661 60660 60659 60652 60653 60651 60656 60657 60654 60655 60623 60622 60621 60620 60626 60625 60624 60629 60628 60707 60499 60664 60666 60668 60669 60670 60673 60674 60675 60677 60678 60680 60681 60682 60684 60685 60686 60687 60688 60689 60690 60694 60695 60696 60699,1840000494
Pleasant Plains,IL,Illinois,Sangamon,800,FALSE,TRUE,America/Chicago,62677,1840012453
La Moille,IL,Illinois,Bureau,691,FALSE,TRUE,America/Chicago,61330,1840011568
Minooka,IL,Illinois,Grundy,11307,FALSE,TRUE,America/Chicago,60447,1840011618
White City,IL,Illinois,Macoupin,227,FALSE,TRUE,America/Chicago,62069,1840012663
Rutland,IL,Illinois,LaSalle,308,FALSE,TRUE,America/Chicago,61358,1840011536
Genoa,IL,Illinois,DeKalb,6446,FALSE,TRUE,America/Chicago,60135,1840008133
Darmstadt,IL,Illinois,St. Clair,0,FALSE,FALSE,America/Chicago,62255,1840024655
Energy,IL,Illinois,Williamson,1130,FALSE,TRUE,America/Chicago,62933,1840012986
Gilberts,IL,Illinois,Kane,8073,FALSE,TRUE,America/Chicago,60118 60142 60136,1840011348
Gifford,IL,Illinois,Champaign,1083,FALSE,TRUE,America/Chicago,61847,1840012226
Crainville,IL,Illinois,Williamson,1411,FALSE,TRUE,America/Chicago,62918,1840012985
Hazel Crest,IL,Illinois,Cook,13837,FALSE,TRUE,America/Chicago,60429,1840011260
Orient,IL,Illinois,Franklin,347,FALSE,TRUE,America/Chicago,62874,1840009851
West Point,IL,Illinois,Hancock,168,FALSE,TRUE,America/Chicago,62380,1840012107
Perry,IL,Illinois,Pike,387,FALSE,TRUE,America/Chicago,62362,1840012539
Quincy,IL,Illinois,Adams,44860,FALSE,TRUE,America/Chicago,62301 62305,1840009466
Sauget,IL,Illinois,St. Clair,149,FALSE,TRUE,America/Chicago,62206 62201,1840012873
Broadview,IL,Illinois,Cook,7781,FALSE,TRUE,America/Chicago,60155,1840010141
Greenup,IL,Illinois,Cumberland,1490,FALSE,TRUE,America/Chicago,62428,1840012690
Matherville,IL,Illinois,Mercer,672,FALSE,TRUE,America/Chicago,61231 61263,1840011678
St. Elmo,IL,Illinois,Fayette,1384,FALSE,TRUE,America/Chicago,62458,1840009687
Fairview Heights,IL,Illinois,St. Clair,16588,FALSE,TRUE,America/Chicago,62208,1840008630
Antioch,IL,Illinois,Lake,14235,FALSE,TRUE,America/Chicago,60002,1840010115
Grand Tower,IL,Illinois,Jackson,574,FALSE,TRUE,America/Chicago,62942,1840008700
Meredosia,IL,Illinois,Morgan,987,FALSE,TRUE,America/Chicago,62665,1840012513
Peoria Heights,IL,Illinois,Peoria,5858,FALSE,TRUE,America/Chicago,61616,1840011929
Grandwood Park,IL,Illinois,Lake,5335,FALSE,FALSE,America/Chicago,60031 60046,1840004639
Kaskaskia,IL,Illinois,Randolph,13,FALSE,TRUE,America/Chicago,63673,1840012932
Tovey,IL,Illinois,Christian,486,FALSE,TRUE,America/Chicago,62570,1840012551
Stewardson,IL,Illinois,Shelby,723,FALSE,TRUE,America/Chicago,62463,1840012591
Hebron,IL,Illinois,McHenry,1200,FALSE,TRUE,America/Chicago,60034,1840011132
Creal Springs,IL,Illinois,Williamson,535,FALSE,TRUE,America/Chicago,62922,1840007574
Crossville,IL,Illinois,White,702,FALSE,TRUE,America/Chicago,62827,1840012922
Arlington,IL,Illinois,Bureau,184,FALSE,TRUE,America/Chicago,61312,1840011567
Assumption,IL,Illinois,Christian,1093,FALSE,TRUE,America/Chicago,62510,1840007316
Yates City,IL,Illinois,Knox,663,FALSE,TRUE,America/Chicago,61572,1840011768
Bowen,IL,Illinois,Hancock,465,FALSE,TRUE,America/Chicago,62316,1840012102
Willow Springs,IL,Illinois,Cook,5643,FALSE,TRUE,America/Chicago,60480,1840011315
Grand Detour,IL,Illinois,Ogle,507,FALSE,FALSE,America/Chicago,61021,1840026218
Green Oaks,IL,Illinois,Lake,3862,FALSE,TRUE,America/Chicago,60044 60048,1840011151
Table Grove,IL,Illinois,Fulton,389,FALSE,TRUE,America/Chicago,61482,1840012019
Port Barrington,IL,Illinois,McHenry,1498,FALSE,TRUE,America/Chicago,60010,1840011136
Kangley,IL,Illinois,LaSalle,236,FALSE,TRUE,America/Chicago,61364,1840011531
East Hazel Crest,IL,Illinois,Cook,1527,FALSE,TRUE,America/Chicago,60429 60430,1840011270
Venedy,IL,Illinois,Washington,133,FALSE,TRUE,America/Chicago,62214,1840012907
Dana,IL,Illinois,LaSalle,154,FALSE,TRUE,America/Chicago,61321,1840011534
Golconda,IL,Illinois,Pope,644,FALSE,TRUE,America/Chicago,62938,1840008736
Campbell Hill,IL,Illinois,Jackson,314,FALSE,TRUE,America/Chicago,62916,1840010847
Bethalto,IL,Illinois,Madison,9327,FALSE,TRUE,America/Chicago,62010 62018,1840012789
Flanagan,IL,Illinois,Livingston,1069,FALSE,TRUE,America/Chicago,61740,1840011785
Johnston City,IL,Illinois,Williamson,3530,FALSE,TRUE,America/Chicago,62951,1840008713
Fairbury,IL,Illinois,Livingston,3621,FALSE,TRUE,America/Chicago,61739,1840008280
Wamac,IL,Illinois,Clinton,1135,FALSE,TRUE,America/Chicago,62801,1840010758
Coalton,IL,Illinois,Montgomery,290,FALSE,TRUE,America/Chicago,62075,1840012638
Rochester,IL,Illinois,Sangamon,3729,FALSE,TRUE,America/Chicago,62563,1840012449
Lerna,IL,Illinois,Coles,277,FALSE,TRUE,America/Chicago,62440,1840012579
Cooksville,IL,Illinois,McLean,179,FALSE,TRUE,America/Chicago,61730,1840011976
Rapids City,IL,Illinois,Rock Island,966,FALSE,TRUE,America/Chicago,61275 61278,1840011442
Dayton,IL,Illinois,LaSalle,464,FALSE,FALSE,America/Chicago,61350,1840025515
Mount Morris,IL,Illinois,Ogle,3259,FALSE,TRUE,America/Chicago,61054,1840011238
Brooklyn,IL,Illinois,St. Clair,711,FALSE,TRUE,America/Chicago,62059 62201,1840010780
Alpha,IL,Illinois,Henry,646,FALSE,TRUE,America/Chicago,61413,1840010245
Pingree Grove,IL,Illinois,Kane,8165,FALSE,TRUE,America/Chicago,60140,1840011352
Omaha,IL,Illinois,Gallatin,241,FALSE,TRUE,America/Chicago,62871,1840012973
Norris,IL,Illinois,Fulton,205,FALSE,TRUE,America/Chicago,61553,1840012017
Huntley,IL,Illinois,McHenry,27207,FALSE,TRUE,America/Chicago,60142,1840011134
Pekin,IL,Illinois,Tazewell,32731,FALSE,TRUE,America/Chicago,61554 61555 61558,1840009402
Chester,IL,Illinois,Randolph,8378,FALSE,TRUE,America/Chicago,62233 62259,1840007529
Golf,IL,Illinois,Cook,498,FALSE,TRUE,America/Chicago,60029,1840011250
Hillside,IL,Illinois,Cook,8043,FALSE,TRUE,America/Chicago,60162,1840011261
Annawan,IL,Illinois,Henry,855,FALSE,TRUE,America/Chicago,61234 61344,1840010241
Ridge Farm,IL,Illinois,Vermilion,835,FALSE,TRUE,America/Chicago,61870,1840012183
Roselle,IL,Illinois,DuPage,22794,FALSE,TRUE,America/Chicago,60172,1840011407
Justice,IL,Illinois,Cook,12836,FALSE,TRUE,America/Chicago,60458,1840011253
Wayne,IL,Illinois,DuPage,2439,FALSE,TRUE,America/Chicago,60184,1840011413
Lake Catherine,IL,Illinois,Lake,1761,FALSE,FALSE,America/Chicago,60002,1840029895
Lombard,IL,Illinois,DuPage,43745,FALSE,TRUE,America/Chicago,60148,1840011402
Washington Park,IL,Illinois,St. Clair,3933,FALSE,TRUE,America/Chicago,62204 62203,1840012881
Gibson City,IL,Illinois,Ford,3508,FALSE,TRUE,America/Chicago,60936,1840029738
Camargo,IL,Illinois,Douglas,455,FALSE,TRUE,America/Chicago,61919,1840010589
Stronghurst,IL,Illinois,Henderson,806,FALSE,TRUE,America/Chicago,61480,1840011797
McHenry,IL,Illinois,McHenry,26911,FALSE,TRUE,America/Chicago,60050,1840008085
Emden,IL,Illinois,Logan,472,FALSE,TRUE,America/Chicago,62635,1840012309
Hardin,IL,Illinois,Calhoun,922,FALSE,TRUE,America/Chicago,62047,1840012684
Goofy Ridge,IL,Illinois,Mason,165,FALSE,FALSE,America/Chicago,62644 61567,1840025549
Roxana,IL,Illinois,Madison,1465,FALSE,TRUE,America/Chicago,62084 62087 62025,1840012798
Bondville,IL,Illinois,Champaign,446,FALSE,TRUE,America/Chicago,61815 61822,1840012220
Lost Nation,IL,Illinois,Ogle,693,FALSE,FALSE,America/Chicago,61021,1840029893
Sycamore,IL,Illinois,DeKalb,18022,FALSE,TRUE,America/Chicago,60178,1840009187
Byron,IL,Illinois,Ogle,6783,FALSE,TRUE,America/Chicago,61010,1840007021
Dakota,IL,Illinois,Stephenson,474,FALSE,TRUE,America/Chicago,61018,1840011112
Westville,IL,Illinois,Vermilion,3039,FALSE,TRUE,America/Chicago,61883,1840012189
Lisbon,IL,Illinois,Kendall,317,FALSE,TRUE,America/Chicago,60541 60450,1840011504
Thayer,IL,Illinois,Sangamon,668,FALSE,TRUE,America/Chicago,62615 62689,1840012458
Prairie Grove,IL,Illinois,McHenry,1870,FALSE,TRUE,America/Chicago,60014 60012 60050,1840011137
Valley City,IL,Illinois,Pike,12,FALSE,TRUE,America/Chicago,62340,1840012541
Symerton,IL,Illinois,Will,89,FALSE,TRUE,America/Chicago,60481,1840011498
Elkville,IL,Illinois,Jackson,881,FALSE,TRUE,America/Chicago,62932,1840012965
Argenta,IL,Illinois,Macon,898,FALSE,TRUE,America/Chicago,62501,1840012424
Swansea,IL,Illinois,St. Clair,13518,FALSE,TRUE,America/Chicago,62226,1840012880
Wilmette,IL,Illinois,Cook,27418,FALSE,TRUE,America/Chicago,60091,1840011316
Nashville,IL,Illinois,Washington,3037,FALSE,TRUE,America/Chicago,62263,1840008651
Dunfermline,IL,Illinois,Fulton,278,FALSE,TRUE,America/Chicago,61524 61520,1840012012
Broughton,IL,Illinois,Hamilton,188,FALSE,TRUE,America/Chicago,62817,1840010819
Machesney Park,IL,Illinois,Winnebago,22733,FALSE,TRUE,America/Chicago,61115,1840011123
Chatsworth,IL,Illinois,Livingston,1128,FALSE,TRUE,America/Chicago,60921,1840009353
Kankakee,IL,Illinois,Kankakee,78001,FALSE,TRUE,America/Chicago,60901,1840008260
Algonquin,IL,Illinois,McHenry,31017,FALSE,TRUE,America/Chicago,60102,1840010110
Malden,IL,Illinois,Bureau,347,FALSE,TRUE,America/Chicago,61337,1840011574
Forsyth,IL,Illinois,Macon,3529,FALSE,TRUE,America/Chicago,62526 62535,1840012428
Homer Glen,IL,Illinois,Will,24591,FALSE,TRUE,America/Chicago,60491,1840011483
Prairie City,IL,Illinois,McDonough,357,FALSE,TRUE,America/Chicago,61470,1840012112
Mokena,IL,Illinois,Will,20293,FALSE,TRUE,America/Chicago,60448,1840011491
Panola,IL,Illinois,Woodford,50,FALSE,TRUE,America/Chicago,61760 61738,1840011946
Tennessee,IL,Illinois,McDonough,109,FALSE,TRUE,America/Chicago,62374,1840012114
Bellwood,IL,Illinois,Cook,19019,FALSE,TRUE,America/Chicago,60104,1840011248
Mettawa,IL,Illinois,Lake,551,FALSE,TRUE,America/Chicago,60045 60048,1840011174
Shorewood,IL,Illinois,Will,17249,FALSE,TRUE,America/Chicago,60404,1840011496
Dorchester,IL,Illinois,Macoupin,142,FALSE,TRUE,America/Chicago,62033,1840012651
Pittsfield,IL,Illinois,Pike,4394,FALSE,TRUE,America/Chicago,62363,1840009545
Niles,IL,Illinois,Cook,29482,FALSE,TRUE,America/Chicago,60714 60701,1840011301
Wheeler,IL,Illinois,Jasper,145,FALSE,TRUE,America/Chicago,62479,1840012763
Tower Hill,IL,Illinois,Shelby,588,FALSE,TRUE,America/Chicago,62571,1840012593
Martinsville,IL,Illinois,Clark,1119,FALSE,TRUE,America/Chicago,62442,1840008494
Hainesville,IL,Illinois,Lake,3645,FALSE,TRUE,America/Chicago,60073 60030,1840011153
Leland,IL,Illinois,LaSalle,928,FALSE,TRUE,America/Chicago,60531,1840011532
East Brooklyn,IL,Illinois,Grundy,100,FALSE,TRUE,America/Chicago,60424 60474,1840011615
Calumet Park,IL,Illinois,Cook,7757,FALSE,TRUE,America/Chicago,60827,1840010145
Holiday Shores,IL,Illinois,Madison,2810,FALSE,FALSE,America/Chicago,62025 62097,1840025642
Kingston Mines,IL,Illinois,Peoria,289,FALSE,TRUE,America/Chicago,61547 61533 61539,1840011923
Oakford,IL,Illinois,Menard,276,FALSE,TRUE,America/Chicago,62673,1840012399
Beach Park,IL,Illinois,Lake,13995,FALSE,TRUE,America/Chicago,60099 60083 60087,1840011149
Lomax,IL,Illinois,Henderson,414,FALSE,TRUE,America/Chicago,61454,1840011792
South Jacksonville,IL,Illinois,Morgan,3165,FALSE,TRUE,America/Chicago,62650,1840012516
Albany,IL,Illinois,Whiteside,879,FALSE,TRUE,America/Chicago,61230,1840010175
Dieterich,IL,Illinois,Effingham,607,FALSE,TRUE,America/Chicago,62424,1840012738
Keyesport,IL,Illinois,Clinton,403,FALSE,TRUE,America/Chicago,62253,1840012778
Viola,IL,Illinois,Mercer,899,FALSE,TRUE,America/Chicago,61486,1840011683
Carbondale,IL,Illinois,Jackson,67807,FALSE,TRUE,America/Chicago,62901 62903,1840007560
Watseka,IL,Illinois,Iroquois,4732,FALSE,TRUE,America/Chicago,60970,1840010336
Monticello,IL,Illinois,Piatt,5417,FALSE,TRUE,America/Chicago,61856,1840008377
Bartlett,IL,Illinois,Cook,41149,FALSE,TRUE,America/Chicago,60103,1840011246
La Grange Park,IL,Illinois,Cook,13433,FALSE,TRUE,America/Chicago,60526,1840011256
Brussels,IL,Illinois,Calhoun,134,FALSE,TRUE,America/Chicago,62013,1840010664
Chicago Heights,IL,Illinois,Cook,29901,FALSE,TRUE,America/Chicago,60411 60412,1840007024
Chicago Ridge,IL,Illinois,Cook,14186,FALSE,TRUE,America/Chicago,60415,1840010146
Indian Creek,IL,Illinois,Lake,536,FALSE,TRUE,America/Chicago,60061 60060,1840011165
Sims,IL,Illinois,Wayne,248,FALSE,TRUE,America/Chicago,62886,1840012887
Dolton,IL,Illinois,Cook,22793,FALSE,TRUE,America/Chicago,60419,1840011269
Kinmundy,IL,Illinois,Marion,769,FALSE,TRUE,America/Chicago,62854,1840008614
Strasburg,IL,Illinois,Shelby,442,FALSE,TRUE,America/Chicago,62465,1840012592
Forrest,IL,Illinois,Livingston,1159,FALSE,TRUE,America/Chicago,61741,1840011786
Elizabethtown,IL,Illinois,Hardin,284,FALSE,TRUE,America/Chicago,62931,1840013000
Sparta,IL,Illinois,Randolph,4083,FALSE,TRUE,America/Chicago,62286,1840009840
Toulon,IL,Illinois,Stark,1177,FALSE,TRUE,America/Chicago,61483,1840010303
Stillman Valley,IL,Illinois,Ogle,1054,FALSE,TRUE,America/Chicago,61084,1840011239
Plainfield,IL,Illinois,Will,43926,FALSE,TRUE,America/Chicago,60544 60586 60585,1840011495
Dixon,IL,Illinois,Lee,16288,FALSE,TRUE,America/Chicago,61021,1840007051
Huey,IL,Illinois,Clinton,162,FALSE,TRUE,America/Chicago,62231 62252,1840012855
Phillipstown,IL,Illinois,White,42,FALSE,TRUE,America/Chicago,62827,1840012927
Jonesboro,IL,Illinois,Union,1723,FALSE,TRUE,America/Chicago,62952,1840008737
Jacksonville,IL,Illinois,Morgan,21512,FALSE,TRUE,America/Chicago,62650 62651,1840008438
Coulterville,IL,Illinois,Randolph,902,FALSE,TRUE,America/Chicago,62237,1840012933
Arthur,IL,Illinois,Douglas,2253,FALSE,TRUE,America/Chicago,61911,1840012506
Olney,IL,Illinois,Richland,9002,FALSE,TRUE,America/Chicago,62450,1840009783
Girard,IL,Illinois,Macoupin,2015,FALSE,TRUE,America/Chicago,62640,1840008490
Cabery,IL,Illinois,Ford,248,FALSE,TRUE,America/Chicago,60919,1840010289
Ste. Marie,IL,Illinois,Jasper,239,FALSE,TRUE,America/Chicago,62459,1840012760
Moline,IL,Illinois,Rock Island,42231,FALSE,TRUE,America/Chicago,61265 61266,1840008181
Wataga,IL,Illinois,Knox,800,FALSE,TRUE,America/Chicago,61488,1840011770
Hawthorn Woods,IL,Illinois,Lake,8412,FALSE,TRUE,America/Chicago,60047,1840011154
Olive Branch,IL,Illinois,Alexander,506,FALSE,FALSE,America/Chicago,62988 62969 62990,1840024793
Union Hill,IL,Illinois,Kankakee,56,FALSE,TRUE,America/Chicago,60969,1840011704
Newark,IL,Illinois,Kendall,1030,FALSE,TRUE,America/Chicago,60541,1840011507
Preston Heights,IL,Illinois,Will,2817,FALSE,FALSE,America/Chicago,60433 60436,1840004820
Brookfield,IL,Illinois,Cook,18694,FALSE,TRUE,America/Chicago,60513,1840010142
Anna,IL,Illinois,Union,5729,FALSE,TRUE,America/Chicago,62906,1840007602
Palmer,IL,Illinois,Christian,214,FALSE,TRUE,America/Chicago,62556,1840012549
Allendale,IL,Illinois,Wabash,460,FALSE,TRUE,America/Chicago,62410,1840010789
Mount Carmel,IL,Illinois,Wabash,6987,FALSE,TRUE,America/Chicago,62863,1840008643
Norridge,IL,Illinois,Cook,14437,FALSE,TRUE,America/Chicago,60706,1840011302
Lake Bluff,IL,Illinois,Lake,5662,FALSE,TRUE,America/Chicago,60044,1840011158
Crescent City,IL,Illinois,Iroquois,574,FALSE,TRUE,America/Chicago,60928,1840011858
Dwight,IL,Illinois,Livingston,5073,FALSE,TRUE,America/Chicago,60420,1840011783
Clinton,IL,Illinois,De Witt,8200,FALSE,TRUE,America/Chicago,61727,1840007255
Greenfield,IL,Illinois,Greene,1004,FALSE,TRUE,America/Chicago,62044,1840008492
Franklin Grove,IL,Illinois,Lee,957,FALSE,TRUE,America/Chicago,61031,1840011430
Hometown,IL,Illinois,Cook,4274,FALSE,TRUE,America/Chicago,60456,1840007031
West Peoria,IL,Illinois,Peoria,4566,FALSE,TRUE,America/Chicago,61604,1840010352
Fairfield,IL,Illinois,Wayne,4917,FALSE,TRUE,America/Chicago,62837,1840008641
Smithton,IL,Illinois,St. Clair,3841,FALSE,TRUE,America/Chicago,62220 62243 62285,1840012878
Coatsburg,IL,Illinois,Adams,143,FALSE,TRUE,America/Chicago,62325,1840012366
Vienna,IL,Illinois,Johnson,1687,FALSE,TRUE,America/Chicago,62995,1840010864
La Grange,IL,Illinois,Cook,15581,FALSE,TRUE,America/Chicago,60525,1840011255
Fairmont City,IL,Illinois,St. Clair,2486,FALSE,TRUE,America/Chicago,62204 62201 62071,1840012869
Metcalf,IL,Illinois,Edgar,176,FALSE,TRUE,America/Chicago,61940,1840012504
River Forest,IL,Illinois,Cook,11132,FALSE,TRUE,America/Chicago,60305,1840011284
Hoffman Estates,IL,Illinois,Cook,51567,FALSE,TRUE,America/Chicago,60010 60192 60195 60169 60120 60094 60159 60179,1840011263
Old Shawneetown,IL,Illinois,Gallatin,177,FALSE,TRUE,America/Chicago,62984,1840012972
McClure,IL,Illinois,Alexander,325,FALSE,TRUE,America/Chicago,62957,1840013019
Lewistown,IL,Illinois,Fulton,2207,FALSE,TRUE,America/Chicago,61542,1840008331
Mineral,IL,Illinois,Bureau,226,FALSE,TRUE,America/Chicago,61344,1840011576
Adair,IL,Illinois,McDonough,111,FALSE,FALSE,America/Chicago,61411,1840025539
Riverton,IL,Illinois,Sangamon,3431,FALSE,TRUE,America/Chicago,62561 62707,1840012448
Brocton,IL,Illinois,Edgar,295,FALSE,TRUE,America/Chicago,61917,1840010586
LaPlace,IL,Illinois,Piatt,193,FALSE,FALSE,America/Chicago,61936 61929,1840025558
Hurst,IL,Illinois,Williamson,790,FALSE,TRUE,America/Chicago,62949,1840007577
Morrisonville,IL,Illinois,Christian,1016,FALSE,TRUE,America/Chicago,62546,1840012546
Matteson,IL,Illinois,Cook,19418,FALSE,TRUE,America/Chicago,60423 60443,1840011293
Venetian Village,IL,Illinois,Lake,3135,FALSE,FALSE,America/Chicago,60046,1840006972
Cleveland,IL,Illinois,Henry,181,FALSE,TRUE,America/Chicago,61241,1840010244
Armington,IL,Illinois,Tazewell,325,FALSE,TRUE,America/Chicago,61721,1840011984
Cedarville,IL,Illinois,Stephenson,697,FALSE,TRUE,America/Chicago,61032 61013,1840010105
Schram City,IL,Illinois,Montgomery,557,FALSE,TRUE,America/Chicago,62049,1840012644
Mount Auburn,IL,Illinois,Christian,460,FALSE,TRUE,America/Chicago,62547,1840012547
Garden Prairie,IL,Illinois,Boone,221,FALSE,FALSE,America/Chicago,61038,1840029736
Lake of the Woods,IL,Illinois,Champaign,2620,FALSE,FALSE,America/Chicago,61853,1840029898
Carbon Hill,IL,Illinois,Grundy,338,FALSE,TRUE,America/Chicago,60416,1840010269
Woodridge,IL,Illinois,DuPage,33598,FALSE,TRUE,America/Chicago,60517,1840011411
Manhattan,IL,Illinois,Will,7776,FALSE,TRUE,America/Chicago,60442,1840011490
Lena,IL,Illinois,Stephenson,2457,FALSE,TRUE,America/Chicago,61048,1840011111
Monmouth,IL,Illinois,Warren,9293,FALSE,TRUE,America/Chicago,61462,1840008283
Kansas,IL,Illinois,Edgar,728,FALSE,TRUE,America/Chicago,61933,1840012501
Waukegan,IL,Illinois,Lake,87729,FALSE,TRUE,America/Chicago,60087 60085 60048 60079,1840010113
Fisher,IL,Illinois,Champaign,1961,FALSE,TRUE,America/Chicago,61843,1840012224
New Salem,IL,Illinois,Pike,131,FALSE,TRUE,America/Chicago,62357,1840012537
Manito,IL,Illinois,Mason,1525,FALSE,TRUE,America/Chicago,61546,1840012210
Shumway,IL,Illinois,Effingham,198,FALSE,TRUE,America/Chicago,62461,1840012741
Freeburg,IL,Illinois,St. Clair,4262,FALSE,TRUE,America/Chicago,62221 62243,1840012871
Westmont,IL,Illinois,DuPage,24756,FALSE,TRUE,America/Chicago,60559,1840011414
East Dundee,IL,Illinois,Kane,3192,FALSE,TRUE,America/Chicago,60118,1840011346
Summit,IL,Illinois,Cook,11278,FALSE,TRUE,America/Chicago,60501,1840011329
Ashton,IL,Illinois,Lee,907,FALSE,TRUE,America/Chicago,61006,1840011426
Fayetteville,IL,Illinois,St. Clair,341,FALSE,TRUE,America/Chicago,62258,1840012870
Cerro Gordo,IL,Illinois,Piatt,1339,FALSE,TRUE,America/Chicago,61818,1840010484
Buffalo,IL,Illinois,Sangamon,485,FALSE,TRUE,America/Chicago,62515,1840010558
Garrett,IL,Illinois,Douglas,161,FALSE,TRUE,America/Chicago,61913,1840012509
Albion,IL,Illinois,Edwards,1918,FALSE,TRUE,America/Chicago,62806,1840007490
